Workload,Replication,Queue,AllowReneging,Servers,Buffer,ServiceRate,E_T,E_N,U,P_reject,Lambda,Arrivals,Rejected,Reneged
WL-STRESS-NO-REN-X100-REP09,9,Entrance 2,0,1,inf,0.5,64.58978647597822,28.679370941018348,0.8880466248850221,0.0,0.44402331244251103,354,0,0
WL-STRESS-NO-REN-X100-REP09,9,Grill,0,3,10,0.3333333333333333,7.442826898690573,6.609577306985619,0.8880466248850221,0.05976095617529881,0.8880466248850221,753,45,0
WL-STRESS-NO-REN-X100-REP09,9,Beverage,0,3,10,0.3,8.43425950278257,6.8975850657097695,0.9086729432282399,0.10192837465564739,0.8178056489054158,726,74,0
WL-STRESS-NO-REN-X100-REP09,9,Dessert,0,3,10,0.25,13.403383972062496,9.229736743272637,0.9181499003048533,0.23537604456824512,0.68861242522864,718,169,0
WL-STRESS-NO-REN-X100-REP10,10,Entrance 1,0,1,inf,0.5,52.84760023642831,23.596698885427404,0.8930092863199489,0.0,0.44650464315997446,327,0,0
WL-STRESS-NO-REN-X100-REP10,10,Entrance 2,0,1,inf,0.5,85.16344398248692,39.65389220029085,0.9312420998015369,0.0,0.46562104990076847,341,0,0
WL-STRESS-NO-REN-X100-REP10,10,Grill,0,3,10,0.3333333333333333,8.657471942792135,7.140132287376977,0.8247364051028274,0.09850746268656717,0.8247364051028274,670,66,0
WL-STRESS-NO-REN-X100-REP10,10,Beverage,0,3,10,0.3,9.869573366521639,7.870266774157188,0.8860302806844211,0.12048192771084337,0.7974272526159789,664,80,0
WL-STRESS-NO-REN-X100-REP10,10,Dessert,0,3,10,0.25,13.096908188990296,9.639084223521614,0.9813088793607593,0.21770682148040638,0.7359816595205695,689,150,0
WL-STRESS-NO-REN-X100-REP11,11,Entrance 1,0,1,inf,0.5,77.4429119625865,34.61999581242148,0.8940778422471192,0.0,0.4470389211235596,345,0,0
WL-STRESS-NO-REN-X100-REP11,11,Entrance 2,0,1,inf,0.5,54.1598202307635,23.79047721108982,0.8785286623819519,0.0,0.43926433119097597,339,0,0
WL-STRESS-NO-REN-X100-REP11,11,Grill,0,3,10,0.3333333333333333,9.26867159014919,7.650382828457847,0.8254022978426303,0.09773371104815864,0.8254022978426303,706,69,0
WL-STRESS-NO-REN-X100-REP11,11,Beverage,0,3,10,0.3,10.243650070841632,8.110024865675914,0.8796804534830754,0.13943661971830987,0.7917124081347678,710,99,0
WL-STRESS-NO-REN-X100-REP11,11,Dessert,0,3,10,0.25,13.812660170665666,9.843878797963502,0.9502276584268899,0.2506811989100817,0.7126707438201675,734,184,0
WL-STRESS-NO-REN-X100-REP12,12,Entrance 1,0,1,inf,0.5,109.17455727332852,47.35894318822187,0.8675820515517075,0.0,0.43379102577585377,339,0,0
WL-STRESS-NO-REN-X100-REP12,12,Entrance 2,0,1,inf,0.5,37.286078813171464,14.647582528867755,0.7856864006677706,0.0,0.3928432003338853,307,0,0
WL-STRESS-NO-REN-X100-REP12,12,Grill,0,3,10,0.3333333333333333,6.8708698968179425,5.829161909853035,0.8483877583757848,0.04878048780487805,0.8483877583757848,697,34,0
WL-STRESS-NO-REN-X100-REP12,12,Beverage,0,3,10,0.3,10.88056156784173,8.576555213968554,0.8758284886198819,0.1550068587105624,0.7882456397578936,729,113,0
WL-STRESS-NO-REN-X100-REP12,12,Dessert,0,3,10,0.25,12.723010732068234,9.198546460701792,0.9639800572796751,0.18115942028985507,0.7229850429597563,690,125,0
WL-STRESS-NO-REN-X100-REP13,13,Entrance 1,0,1,inf,0.5,59.79985765304183,25.263100206796796,0.8449217505958976,0.0,0.4224608752979488,333,0,0
WL-STRESS-NO-REN-X100-REP13,13,Entrance 2,0,1,inf,0.5,75.36535561810555,35.18534651464356,0.9337273399978687,0.0,0.46686366999893436,368,0,0
WL-STRESS-NO-REN-X100-REP13,13,Grill,0,3,10,0.3333333333333333,7.467681993473184,6.79277504204369,0.9096229657316195,0.07124352331606218,0.9096229657316195,772,55,0
WL-STRESS-NO-REN-X100-REP13,13,Beverage,0,3,10,0.3,9.280944378407144,7.982963154655152,0.9557172954688332,0.10554089709762533,0.8601455659219498,758,80,0
WL-STRESS-NO-REN-X100-REP13,13,Dessert,0,3,10,0.25,12.501206517920684,8.9289951193231,0.952334225396377,0.2125874125874126,0.7142506690472827,715,152,0
WL-STRESS-NO-REN-X100-REP14,14,Entrance 1,0,1,inf,0.5,52.8084326644908,22.801489710470527,0.863554874098833,0.0,0.4317774370494165,331,0,0
WL-STRESS-NO-REN-X100-REP14,14,Entrance 2,0,1,inf,0.5,83.56464840664586,37.93444937009393,0.9079066350042112,0.0,0.4539533175021056,348,0,0
WL-STRESS-NO-REN-X100-REP14,14,Grill,0,3,10,0.3333333333333333,8.693010363489483,7.3594751722341005,0.8465968478703061,0.09735744089012517,0.8465968478703061,719,70,0
WL-STRESS-NO-REN-X100-REP14,14,Beverage,0,3,10,0.3,8.453453316524596,7.377211366870435,0.9696512433234632,0.07083333333333333,0.8726861189911168,720,51,0
WL-STRESS-NO-REN-X100-REP14,14,Dessert,0,3,10,0.25,14.680310169925825,10.628210932461894,0.9653030314699946,0.26587301587301587,0.723977273602496,756,201,0
WL-STRESS-NO-REN-X100-REP15,15,Entrance 1,0,1,inf,0.5,75.2368108576184,34.573202231815344,0.9190501787015738,0.0,0.4595250893507869,346,0,0
WL-STRESS-NO-REN-X100-REP15,15,Entrance 2,0,1,inf,0.5,65.03620700557757,27.899142583218495,0.8579572477474229,0.0,0.42897862387371144,323,0,0
WL-STRESS-NO-REN-X100-REP15,15,Grill,0,3,10,0.3333333333333333,7.6052381295225135,6.787584032467953,0.8924880348084647,0.10756972111553785,0.8924880348084647,753,81,0
WL-STRESS-NO-REN-X100-REP15,15,Beverage,0,3,10,0.3,9.443312465160735,8.076874909775517,0.9503344815090135,0.11172413793103449,0.855301033358112,725,81,0
WL-STRESS-NO-REN-X100-REP15,15,Dessert,0,3,10,0.25,12.846189013253081,9.656591685661375,1.0022782295666488,0.23097826086956522,0.7517086721749866,736,170,0
WL-STRESS-NO-REN-X100-REP16,16,Entrance 1,0,1,inf,0.5,86.21595092347421,37.86792853096316,0.8784436783530918,0.0,0.4392218391765459,336,0,0
WL-STRESS-NO-REN-X100-REP16,16,Entrance 2,0,1,inf,0.5,52.700615416455214,22.38946398633681,0.8496851055498655,0.0,0.42484255277493277,325,0,0
WL-STRESS-NO-REN-X100-REP16,16,Grill,0,3,10,0.3333333333333333,7.920279696593612,7.174942118706658,0.9058950433016258,0.04676753782668501,0.9058950433016258,727,34,0
WL-STRESS-NO-REN-X100-REP16,16,Beverage,0,3,10,0.3,10.324582706147307,8.637680390332152,0.9295700300032719,0.09859154929577464,0.8366130270029446,710,70,0
WL-STRESS-NO-REN-X100-REP16,16,Dessert,0,3,10,0.25,14.443354580846174,10.138810540671482,0.9359608239595443,0.2552011095700416,0.7019706179696582,721,184,0
WL-STRESS-NO-REN-X100-REP17,17,Entrance 1,0,1,inf,0.5,13.861546324094583,5.954251693123542,0.8591035305741714,0.0,0.4295517652870857,330,0,0
WL-STRESS-NO-REN-X100-REP17,17,Entrance 2,0,1,inf,0.5,113.19107627776168,55.25162117029284,0.976254012016104,0.0,0.488127006008052,375,0,0
WL-STRESS-NO-REN-X100-REP17,17,Grill,0,3,10,0.3333333333333333,8.600207575301845,7.825060023389654,0.9098687391990089,0.09573091849935317,0.9098687391990089,773,74,0
WL-STRESS-NO-REN-X100-REP17,17,Beverage,0,3,10,0.3,9.031001071136386,7.91138512265485,0.9733614075360564,0.14158163265306123,0.8760252667824506,784,111,0
WL-STRESS-NO-REN-X100-REP17,17,Dessert,0,3,10,0.25,12.337781544394018,9.684026220602693,1.0465443008812634,0.18403247631935046,0.7849082256609475,739,136,0
WL-STRESS-NO-REN-X100-REP18,18,Entrance 1,0,1,inf,0.5,109.65069939375248,49.492137633384615,0.9027236106476583,0.0,0.45136180532382913,360,0,0
WL-STRESS-NO-REN-X100-REP18,18,Entrance 2,0,1,inf,0.5,26.279143454120046,11.301279888090889,0.8600949957004077,0.0,0.43004749785020385,343,0,0
WL-STRESS-NO-REN-X100-REP18,18,Grill,0,3,10,0.3333333333333333,8.416615348958846,7.935560837122169,0.9428446600097764,0.05527638190954774,0.9428446600097764,796,44,0
WL-STRESS-NO-REN-X100-REP18,18,Beverage,0,3,10,0.3,10.301667471361444,7.9046246871230945,0.8525722989450106,0.15586206896551724,0.7673150690505095,725,113,0
WL-STRESS-NO-REN-X100-REP18,18,Dessert,0,3,10,0.25,11.371046413617668,8.611120685426666,1.0097130756133066,0.20630749014454666,0.75728480670998,761,157,0
WL-STRESS-NO-REN-X100-REP19,19,Entrance 1,0,1,inf,0.5,89.48958854269675,41.56486655452628,0.9289318954616737,0.0,0.4644659477308368,362,0,0
WL-STRESS-NO-REN-X100-REP19,19,Entrance 2,0,1,inf,0.5,48.38387162265569,19.12038542192267,0.79036194420496,0.0,0.39518097210248,308,0,0
WL-STRESS-NO-REN-X100-REP19,19,Grill,0,3,10,0.3333333333333333,7.899721604323241,7.135587800995247,0.903270793377097,0.07853403141361257,0.903270793377097,764,60,0
WL-STRESS-NO-REN-X100-REP19,19,Beverage,0,3,10,0.3,10.21586214781279,8.231518837749364,0.8952873393952289,0.09510086455331412,0.8057586054557059,694,66,0
WL-STRESS-NO-REN-X100-REP19,19,Dessert,0,3,10,0.25,13.414320979737013,9.689969220585109,0.9631466982411091,0.23609226594301222,0.7223600236808319,737,174,0
WL-STRESS-NO-REN-X100-REP20,20,Entrance 1,0,1,inf,0.5,46.32946156938666,19.882943589418723,0.8583282825180455,0.0,0.42916414125902275,331,0,0
WL-STRESS-NO-REN-X100-REP20,20,Entrance 2,0,1,inf,0.5,87.83885137043968,40.43062311854579,0.9205635658426167,0.0,0.46028178292130834,355,0,0
WL-STRESS-NO-REN-X100-REP20,20,Grill,0,3,10,0.3333333333333333,8.29568794046679,7.16344728969212,0.8635145561284264,0.07756232686980609,0.8635145561284264,722,56,0
WL-STRESS-NO-REN-X100-REP20,20,Beverage,0,3,10,0.3,10.767976456871638,8.390812238355362,0.8658195666219292,0.15944055944055943,0.7792376099597361,715,114,0
WL-STRESS-NO-REN-X100-REP20,20,Dessert,0,3,10,0.25,12.265253227468923,9.25539455461708,1.0061370804139023,0.20273972602739726,0.7546028103104266,730,148,0
WL-STRESS-NO-REN-X100-REP21,21,Entrance 1,0,1,inf,0.5,56.51865375459706,25.562016760689367,0.9045515086639949,0.0,0.45227575433199746,349,0,0
WL-STRESS-NO-REN-X100-REP21,21,Entrance 2,0,1,inf,0.5,78.42848563524325,35.064754622119125,0.8941841561291641,0.0,0.44709207806458207,345,0,0
WL-STRESS-NO-REN-X100-REP21,21,Grill,0,3,10,0.3333333333333333,9.462910026062072,8.314426229812163,0.8786331273269178,0.08378378378378379,0.8786331273269178,740,62,0
WL-STRESS-NO-REN-X100-REP21,21,Beverage,0,3,10,0.3,7.836246965386855,7.067978731094291,1.0021774117003193,0.09375,0.9019596705302872,768,72,0
WL-STRESS-NO-REN-X100-REP21,21,Dessert,0,3,10,0.25,13.939011124686507,9.736404526077866,0.9313338360456415,0.2646657571623465,0.6985003770342311,733,194,0
WL-STRESS-NO-REN-X100-REP22,22,Entrance 1,0,1,inf,0.5,71.25802136467317,29.79161253779595,0.8361616549899158,0.0,0.4180808274949579,320,0,0
WL-STRESS-NO-REN-X100-REP22,22,Entrance 2,0,1,inf,0.5,71.3291041841597,30.93963081060459,0.8675177170520377,0.0,0.43375885852601886,332,0,0
WL-STRESS-NO-REN-X100-REP22,22,Grill,0,3,10,0.3333333333333333,8.340573157104709,7.126625180178716,0.8544526911928203,0.06437768240343347,0.8544526911928203,699,45,0
WL-STRESS-NO-REN-X100-REP22,22,Beverage,0,3,10,0.3,9.775892106290867,8.174226122599025,0.9290685055443509,0.0830945558739255,0.8361616549899158,698,58,0
WL-STRESS-NO-REN-X100-REP22,22,Dessert,0,3,10,0.25,13.998571635640177,9.638392611699047,0.9180358170410118,0.2384393063583815,0.6885268627807588,692,165,0
WL-STRESS-NO-REN-X100-REP23,23,Entrance 1,0,1,inf,0.5,41.285144824977166,17.216889871258076,0.834047691693793,0.0,0.4170238458468965,320,0,0
WL-STRESS-NO-REN-X100-REP23,23,Entrance 2,0,1,inf,0.5,101.72418642271741,45.20531656324394,0.8887820714611983,0.0,0.4443910357305991,341,0,0
WL-STRESS-NO-REN-X100-REP23,23,Grill,0,3,10,0.3333333333333333,7.709668993046339,7.17372715928857,0.9304844560458878,0.06299212598425197,0.9304844560458878,762,48,0
WL-STRESS-NO-REN-X100-REP23,23,Beverage,0,3,10,0.3,7.7791059926057,6.609798122759901,0.9440956510145019,0.0618705035971223,0.8496860859130516,695,43,0
WL-STRESS-NO-REN-X100-REP23,23,Dessert,0,3,10,0.25,14.310834639604147,9.884432588449858,0.9209276595785632,0.27197802197802196,0.6906957446839224,728,198,0
WL-STRESS-NO-REN-X100-REP24,24,Entrance 1,0,1,inf,0.5,83.24919511670839,37.71113483934983,0.9059819686300146,0.0,0.4529909843150073,341,0,0
WL-STRESS-NO-REN-X100-REP24,24,Entrance 2,0,1,inf,0.5,47.658535858766115,22.475234339397243,0.9431777092775812,0.0,0.4715888546387906,355,0,0
WL-STRESS-NO-REN-X100-REP24,24,Grill,0,3,10,0.3333333333333333,8.69255020709436,7.5404205544313765,0.8674578086736063,0.059077809798270896,0.8674578086736063,694,41,0
WL-STRESS-NO-REN-X100-REP24,24,Beverage,0,3,10,0.3,11.165681474042639,9.255609084692187,0.9210373874635536,0.182175622542595,0.8289336487171981,763,139,0
WL-STRESS-NO-REN-X100-REP24,24,Dessert,0,3,10,0.25,14.229099969765482,10.377313919853865,0.9724029340720978,0.24171270718232044,0.7293022005540734,724,175,0
WL-STRESS-NO-REN-X100-REP25,25,Entrance 1,0,1,inf,0.5,100.2216756449421,45.72419985073632,0.912461292559598,0.0,0.456230646279799,344,0,0
WL-STRESS-NO-REN-X100-REP25,25,Entrance 2,0,1,inf,0.5,34.490991133271315,16.056053368089184,0.9310288188616829,0.0,0.46551440943084144,351,0,0
WL-STRESS-NO-REN-X100-REP25,25,Grill,0,3,10,0.3333333333333333,6.742798133804636,5.66963927122914,0.8408436911086993,0.043740573152337855,0.8408436911086993,663,29,0
WL-STRESS-NO-REN-X100-REP25,25,Beverage,0,3,10,0.3,11.051123420536896,8.749974199479112,0.8797470795511629,0.17083333333333334,0.7917723715960465,720,123,0
WL-STRESS-NO-REN-X100-REP25,25,Dessert,0,3,10,0.25,14.078828666880254,9.728150017178168,0.921302971751067,0.24273255813953487,0.6909772288133003,688,167,0
WL-STRESS-NO-REN-X100-REP26,26,Entrance 1,0,1,inf,0.5,104.04792028768104,42.83175308059611,0.8233082018779622,0.0,0.4116541009389811,335,0,0
WL-STRESS-NO-REN-X100-REP26,26,Entrance 2,0,1,inf,0.5,47.327746236526295,18.203202503533415,0.7692402005606034,0.0,0.3846201002803017,313,0,0
WL-STRESS-NO-REN-X100-REP26,26,Grill,0,3,10,0.3333333333333333,7.50166889657611,6.093221844095681,0.8122488379721388,0.06901408450704226,0.8122488379721388,710,49,0
WL-STRESS-NO-REN-X100-REP26,26,Beverage,0,3,10,0.3,9.460754176828676,7.74261432161642,0.9093254767010329,0.08390646492434663,0.8183929290309295,727,61,0
WL-STRESS-NO-REN-X100-REP26,26,Dessert,0,3,10,0.25,13.20855095783624,8.82961393455107,0.8913028095952465,0.2412831241283124,0.6684771071964349,717,173,0
WL-STRESS-NO-REN-X100-REP27,27,Entrance 1,0,1,inf,0.5,54.883026818703165,25.785097783274786,0.939638328201231,0.0,0.4698191641006155,351,0,0
WL-STRESS-NO-REN-X100-REP27,27,Entrance 2,0,1,inf,0.5,78.67646689091615,37.17433135015735,0.9449923927493862,0.0,0.4724961963746931,353,0,0
WL-STRESS-NO-REN-X100-REP27,27,Grill,0,3,10,0.3333333333333333,7.088467455335514,6.338002754661707,0.8941287795419122,0.05113636363636364,0.8941287795419122,704,36,0
WL-STRESS-NO-REN-X100-REP27,27,Beverage,0,3,10,0.3,10.1909350865039,8.170797907815365,0.8908568512069286,0.18169398907103826,0.8017711660862357,732,133,0
WL-STRESS-NO-REN-X100-REP27,27,Dessert,0,3,10,0.25,13.228525362544376,9.720920472178918,0.9797938123123947,0.2267605633802817,0.7348453592342961,710,161,0
WL-STRESS-NO-REN-X100-REP28,28,Entrance 1,0,1,inf,0.5,66.44909357215762,28.837870461977793,0.8679688137705749,0.0,0.43398440688528744,342,0,0
WL-STRESS-NO-REN-X100-REP28,28,Entrance 2,0,1,inf,0.5,74.69059476945235,30.992862529222663,0.8299000061490583,0.0,0.4149500030745292,327,0,0
WL-STRESS-NO-REN-X100-REP28,28,Grill,0,3,10,0.3333333333333333,7.193365544063642,5.851108874663287,0.8134035228464013,0.06149341142020498,0.8134035228464013,683,42,0
WL-STRESS-NO-REN-X100-REP28,28,Beverage,0,3,10,0.3,9.89525851217675,7.697250820126193,0.8643029285922067,0.1402524544179523,0.7778726357329859,713,100,0
WL-STRESS-NO-REN-X100-REP28,28,Dessert,0,3,10,0.25,14.596530543959352,9.464955141840132,0.8645849197597734,0.2485294117647059,0.64843868981983,680,169,0
WL-STRESS-NO-REN-X100-REP29,29,Entrance 1,0,1,inf,0.5,47.625445507303404,20.95617333014334,0.8800410413769124,0.0,0.4400205206884562,339,0,0
WL-STRESS-NO-REN-X100-REP29,29,Entrance 2,0,1,inf,0.5,83.02887299204261,40.306396945056704,0.9709007359143518,0.0,0.4854503679571759,374,0,0
WL-STRESS-NO-REN-X100-REP29,29,Grill,0,3,10,0.3333333333333333,8.64718554204851,7.654774205801413,0.885233023921909,0.08701472556894244,0.885233023921909,747,65,0
WL-STRESS-NO-REN-X100-REP29,29,Beverage,0,3,10,0.3,8.83877710740859,7.07865226907537,0.8898481195174616,0.0818452380952381,0.8008633075657153,672,55,0
WL-STRESS-NO-REN-X100-REP29,29,Dessert,0,3,10,0.25,13.040058063868157,9.81704430873499,1.003783292032663,0.2398427260812582,0.7528374690244973,763,183,0
WL-STRESS-NO-REN-X100-REP30,30,Entrance 1,0,1,inf,0.5,72.93514415772593,31.349287273584174,0.8596483255257509,0.0,0.42982416276287544,333,0,0
WL-STRESS-NO-REN-X100-REP30,30,Entrance 2,0,1,inf,0.5,69.5945964539802,29.015137677566567,0.8338330604949475,0.0,0.41691653024747377,323,0,0
WL-STRESS-NO-REN-X100-REP30,30,Grill,0,3,10,0.3333333333333333,6.834902047235594,5.972656744333537,0.8738467212926927,0.06620689655172414,0.8738467212926927,725,48,0
WL-STRESS-NO-REN-X100-REP30,30,Beverage,0,3,10,0.3,9.710180213131368,7.971333847223387,0.9121393644217178,0.11297071129707113,0.8209254279795459,717,81,0
WL-STRESS-NO-REN-X100-REP30,30,Dessert,0,3,10,0.25,13.21893244207117,9.606194380320295,0.9689329474894849,0.24123989218328842,0.7266997106171137,742,179,0
