Workload,Replication,Queue,AllowReneging,Servers,Buffer,ServiceRate,E_T,E_N,U,P_reject,Lambda,Arrivals,Rejected,Reneged
WL-STRESS-REP17,17,Dessert,1,3,10,0.25,3.8363965539913636,1.6668908503153919,0.5793251824922944,0.0,0.43449388686922075,282,0,16
WL-STRESS-REP18,18,Entrance 1,1,1,inf,0.5,2.3213149431258926,0.38074641054787967,0.32804373372547624,0.0,0.16402186686273812,123,0,20
WL-STRESS-REP18,18,Entrance 2,1,1,inf,0.5,2.084599368349857,0.3186826066556535,0.30574949939461865,0.0,0.15287474969730933,103,0,7
WL-STRESS-REP18,18,Grill,1,3,10,0.3333333333333333,3.0491562226341227,1.4469731282115526,0.4745487021853977,0.0,0.4745487021853977,304,0,6
WL-STRESS-REP18,18,Beverage,1,3,10,0.3,3.4163925675785416,1.327462069867307,0.4317296172007347,0.0,0.3885566554806612,256,0,12
WL-STRESS-REP18,18,Dessert,1,3,10,0.25,3.9220296162622783,1.492702622063288,0.5074592385785685,0.0,0.3805944289339263,256,0,17
WL-STRESS-REP19,19,Entrance 1,1,1,inf,0.5,2.529057425807183,0.37976316772856894,0.3003199246117255,0.0,0.15015996230586276,115,0,17
WL-STRESS-REP19,19,Entrance 2,1,1,inf,0.5,2.425685658224123,0.30477297035096024,0.25128810018532133,0.0,0.12564405009266066,101,0,19
WL-STRESS-REP19,19,Grill,1,3,10,0.3333333333333333,3.2911610102436955,1.2455872599026272,0.3784643947913071,0.0,0.3784643947913071,260,0,13
WL-STRESS-REP19,19,Beverage,1,3,10,0.3,3.639561506128106,1.2380269890056586,0.3779536466201988,0.0,0.3401582819581789,236,0,14
WL-STRESS-REP19,19,Dessert,1,3,10,0.25,3.946149400201953,1.4451053183657463,0.4882752515796081,0.0,0.3662064386847061,249,0,10
WL-STRESS-REP20,20,Entrance 1,1,1,inf,0.5,2.15554486224541,0.28970668659229976,0.2688013519612068,0.0,0.1344006759806034,101,0,10
WL-STRESS-REP20,20,Entrance 2,1,1,inf,0.5,2.5048104791857297,0.34034765261251904,0.2717552129717695,0.0,0.13587760648588476,110,0,18
WL-STRESS-REP20,20,Grill,1,3,10,0.3333333333333333,2.963302675999213,1.1991862404868407,0.40467895844709156,0.0,0.40467895844709156,284,0,10
WL-STRESS-REP20,20,Beverage,1,3,10,0.3,3.641093566433726,1.4089422461426102,0.4299508804263504,0.0,0.3869557923837153,278,0,16
WL-STRESS-REP20,20,Dessert,1,3,10,0.25,3.893739958130126,1.5297083641295588,0.5238180192064543,0.0,0.39286351440484074,277,0,11
WL-STRESS-REP21,21,Entrance 1,1,1,inf,0.5,2.1326316137036794,0.3659031752555791,0.343147098546594,0.0,0.171573549273297,116,0,10
WL-STRESS-REP21,21,Entrance 2,1,1,inf,0.5,2.396595638806673,0.3297297706929439,0.27516512619302347,0.0,0.13758256309651173,101,0,16
WL-STRESS-REP21,21,Grill,1,3,10,0.3333333333333333,3.120076153942234,1.368607625171165,0.4386455835194668,0.0,0.4386455835194668,279,0,8
WL-STRESS-REP21,21,Beverage,1,3,10,0.3,2.923687088528386,1.3913061037597945,0.5287486738611039,0.0,0.4758738064749935,300,0,6
WL-STRESS-REP21,21,Dessert,1,3,10,0.25,4.074313185442898,1.6948528692254687,0.5546465680910355,0.0,0.41598492606827664,279,0,22
WL-STRESS-REP22,22,Entrance 1,1,1,inf,0.5,2.19677672004554,0.31921792440748314,0.2906239141143718,0.0,0.1453119570571859,103,0,11
WL-STRESS-REP22,22,Entrance 2,1,1,inf,0.5,2.3537542785788146,0.3680525589624914,0.3127366032317696,0.0,0.1563683016158848,110,0,11
WL-STRESS-REP22,22,Grill,1,3,10,0.3333333333333333,3.164985217194828,1.3097442537339399,0.4138231820541598,0.0,0.4138231820541598,266,0,4
WL-STRESS-REP22,22,Beverage,1,3,10,0.3,3.5167861697838054,1.3109058161779497,0.4141741771195153,0.0,0.37275675940756375,254,0,18
WL-STRESS-REP22,22,Dessert,1,3,10,0.25,4.297001607564838,1.561014282682801,0.4843731901906196,0.0,0.3632798926429647,249,0,19
WL-STRESS-REP23,23,Entrance 1,1,1,inf,0.5,1.7910876878519268,0.21003388101987133,0.2345322146363113,0.0,0.11726610731815565,89,0,6
WL-STRESS-REP23,23,Entrance 2,1,1,inf,0.5,2.4414344900541973,0.351835505179953,0.2882203119626958,0.0,0.1441101559813479,126,0,24
WL-STRESS-REP23,23,Grill,1,3,10,0.3333333333333333,3.092360181923692,1.3762427458114979,0.4450460699423979,0.0,0.4450460699423979,327,0,12
WL-STRESS-REP23,23,Beverage,1,3,10,0.3,3.4443284316769205,1.2457730699041942,0.40187581624428176,0.0,0.36168823461985355,263,0,7
WL-STRESS-REP23,23,Dessert,1,3,10,0.25,4.306825218352589,1.4847095095714846,0.4596454648293973,0.0,0.34473409862204796,261,0,17
WL-STRESS-REP24,24,Entrance 1,1,1,inf,0.5,2.4182825408766253,0.3550800747122934,0.29366301803889067,0.0,0.14683150901944533,109,0,16
WL-STRESS-REP24,24,Entrance 2,1,1,inf,0.5,1.988073724571747,0.26994000421276315,0.271559350014458,0.0,0.135779675007229,93,0,7
WL-STRESS-REP24,24,Grill,1,3,10,0.3333333333333333,3.3485908036317733,1.2847087065695846,0.3836565235669378,0.0,0.3836565235669378,259,0,16
WL-STRESS-REP24,24,Beverage,1,3,10,0.3,3.2942503328715818,1.3730831540894939,0.46312447289287423,0.0,0.41681202560358677,272,0,8
WL-STRESS-REP24,24,Dessert,1,3,10,0.25,4.029492074485835,1.7558835152527685,0.5810107023565149,0.0,0.4357580267673861,292,0,16
WL-STRESS-REP25,25,Entrance 1,1,1,inf,0.5,2.6017797076003486,0.4062176527541381,0.31226137368009327,0.0,0.15613068684004663,114,0,15
WL-STRESS-REP25,25,Entrance 2,1,1,inf,0.5,1.7208242384803287,0.2713873437221555,0.3154155289697912,0.0,0.1577077644848956,109,0,9
WL-STRESS-REP25,25,Grill,1,3,10,0.3333333333333333,3.008673714127537,1.30959572723388,0.43527342997831187,0.0,0.43527342997831187,291,0,15
WL-STRESS-REP25,25,Beverage,1,3,10,0.3,3.7159153493283417,1.558836349335436,0.4661140594775804,0.0,0.4195026535298223,280,0,14
WL-STRESS-REP25,25,Dessert,1,3,10,0.25,4.282467737400791,1.7627376588282775,0.5488230204074367,0.0,0.4116172653055775,286,0,25
WL-STRESS-REP26,26,Entrance 1,1,1,inf,0.5,2.8025750424081664,0.38002294654861457,0.27119555465824213,0.0,0.13559777732912107,103,0,18
WL-STRESS-REP26,26,Entrance 2,1,1,inf,0.5,2.3938074951044626,0.3551450910490106,0.2967198421554884,0.0,0.1483599210777442,105,0,12
WL-STRESS-REP26,26,Grill,1,3,10,0.3333333333333333,3.006906387836454,1.1320498610265501,0.37648324058438315,0.0,0.37648324058438315,247,0,11
WL-STRESS-REP26,26,Beverage,1,3,10,0.3,3.2641909497327983,1.3174365941539394,0.4484475511668971,0.0,0.4036027960502074,259,0,6
WL-STRESS-REP26,26,Dessert,1,3,10,0.25,4.13570381300445,1.6625840667436884,0.5360100374421727,0.0,0.4020075280816295,273,0,21
WL-STRESS-REP27,27,Entrance 1,1,1,inf,0.5,2.4747730606610427,0.34749282587280866,0.2808280334035873,0.0,0.14041401670179365,103,0,14
WL-STRESS-REP27,27,Entrance 2,1,1,inf,0.5,2.263030650158076,0.33561297763762804,0.29660488921277756,0.0,0.14830244460638878,107,0,13
WL-STRESS-REP27,27,Grill,1,3,10,0.3333333333333333,3.0308407305110885,1.2671541354262024,0.41808667894354284,0.0,0.41808667894354284,280,0,15
WL-STRESS-REP27,27,Beverage,1,3,10,0.3,3.6232464630077943,1.3090427074839492,0.40143333114495316,0.0,0.3612899980304578,241,0,12
WL-STRESS-REP27,27,Dessert,1,3,10,0.25,3.8906753622675496,1.3872473067135345,0.4754092550502676,0.0,0.3565569412877007,234,0,8
WL-STRESS-REP28,28,Entrance 1,1,1,inf,0.5,1.9147227952487433,0.2892209846419651,0.30210220023456935,0.0,0.15105110011728468,110,0,8
WL-STRESS-REP28,28,Entrance 2,1,1,inf,0.5,2.3828905688411623,0.3317077915388296,0.2784079100200933,0.0,0.13920395501004665,110,0,16
WL-STRESS-REP28,28,Grill,1,3,10,0.3333333333333333,3.0240538413369715,1.1106185447830084,0.36726149832437843,0.0,0.36726149832437843,256,0,8
WL-STRESS-REP28,28,Beverage,1,3,10,0.3,3.643298962288422,1.3002760806928284,0.39655027372838353,0.0,0.35689524635554515,261,0,20
WL-STRESS-REP28,28,Dessert,1,3,10,0.25,4.789422174732958,1.6809515172100875,0.46796223173590157,0.0,0.3509716738019262,259,0,22
WL-STRESS-REP29,29,Entrance 1,1,1,inf,0.5,2.1965321296652958,0.3011617377559159,0.27421564536987353,0.0,0.13710782268493676,99,0,10
WL-STRESS-REP29,29,Entrance 2,1,1,inf,0.5,2.24767446346562,0.30471112536569445,0.2711345707027963,0.0,0.13556728535139814,103,0,15
WL-STRESS-REP29,29,Grill,1,3,10,0.3333333333333333,3.0875638097833686,1.1225357272023437,0.3635668107151132,0.0,0.3635668107151132,243,0,7
WL-STRESS-REP29,29,Beverage,1,3,10,0.3,3.609570230387334,1.1955457050573728,0.36801725190089146,0.0,0.3312155267108023,225,0,10
WL-STRESS-REP29,29,Dessert,1,3,10,0.25,3.9217279825657316,1.4016438616371358,0.47653954850794505,0.0,0.3574046613809588,244,0,12
WL-STRESS-REP30,30,Entrance 1,1,1,inf,0.5,2.0805153271634356,0.31813503622146694,0.30582330451293593,0.0,0.15291165225646797,107,0,8
WL-STRESS-REP30,30,Entrance 2,1,1,inf,0.5,2.5868799122795028,0.3556081137397938,0.2749320616328414,0.0,0.1374660308164207,110,0,21
WL-STRESS-REP30,30,Grill,1,3,10,0.3333333333333333,3.2589882497045553,1.4094387659099665,0.4324774003213236,0.0,0.4324774003213236,291,0,11
WL-STRESS-REP30,30,Beverage,1,3,10,0.3,3.314126998217586,1.346264151792048,0.45135538208138143,0.0,0.4062198438732432,272,0,9
WL-STRESS-REP30,30,Dessert,1,3,10,0.25,4.1105098116119345,1.5681876483512216,0.5086757994255567,0.0,0.3815068495691676,263,0,16
