Workload,Replication,Queue,AllowReneging,Servers,Buffer,ServiceRate,E_T,E_N,U,P_reject,Lambda,Arrivals,Rejected,Reneged
WL-STRESS-REN-X100-REP18,18,Entrance 2,1,1,inf,0.5,9.052402312586795,4.686891725598799,1.0355023039755915,0.0,0.5177511519877958,4938,0,4599
WL-STRESS-REN-X100-REP18,18,Grill,1,3,10,0.3333333333333333,3.350613788524618,2.4921530398290095,0.7437900030031166,0.0,0.7437900030031166,605,0,118
WL-STRESS-REN-X100-REP18,18,Beverage,1,3,10,0.3,3.8709639249522256,2.55993180417889,0.7347959646368913,0.0,0.6613163681732022,526,0,93
WL-STRESS-REN-X100-REP18,18,Dessert,1,3,10,0.25,4.580067230242944,2.777050231864352,0.8084452599376791,0.0,0.6063339449532593,556,0,159
WL-STRESS-REN-X100-REP19,19,Entrance 1,1,1,inf,0.5,9.504628076124249,4.450908020764863,0.9365769991454169,0.0,0.46828849957270846,4912,0,4601
WL-STRESS-REN-X100-REP19,19,Entrance 2,1,1,inf,0.5,9.380573241929453,4.308065734474236,0.9185079895156019,0.0,0.45925399475780093,5051,0,4746
WL-STRESS-REN-X100-REP19,19,Grill,1,3,10,0.3333333333333333,3.36822484772803,2.3786307084176483,0.7061971263652742,0.0,0.7061971263652742,576,0,107
WL-STRESS-REN-X100-REP19,19,Beverage,1,3,10,0.3,3.8360973392644158,2.327811278743582,0.6742417482236568,0.0,0.606817573401291,495,0,92
WL-STRESS-REN-X100-REP19,19,Dessert,1,3,10,0.25,4.567701590124008,2.8542954389583417,0.8331821107081416,0.0,0.6248865830311062,567,0,152
WL-STRESS-REN-X100-REP20,20,Entrance 1,1,1,inf,0.5,9.452616027082627,4.518580707924799,0.9560487160334544,0.0,0.4780243580167272,4892,0,4576
WL-STRESS-REN-X100-REP20,20,Entrance 2,1,1,inf,0.5,9.578574838415284,4.433893604055964,0.925794009829864,0.0,0.462897004914932,5088,0,4782
WL-STRESS-REN-X100-REP20,20,Grill,1,3,10,0.3333333333333333,3.3257833682598625,2.4199253988189153,0.7276256841963474,0.0,0.7276256841963474,580,0,99
WL-STRESS-REN-X100-REP20,20,Beverage,1,3,10,0.3,4.087776742201978,2.5971641715849993,0.7059431447504411,0.0,0.6353488302753969,543,0,123
WL-STRESS-REN-X100-REP20,20,Dessert,1,3,10,0.25,4.3569045234156585,2.6692915428389483,0.8168770674969389,0.0,0.6126578006227041,548,0,143
WL-STRESS-REN-X100-REP21,21,Entrance 1,1,1,inf,0.5,9.045356188988375,4.3918535681203865,0.971073659535251,0.0,0.4855368297676255,4900,0,4566
WL-STRESS-REN-X100-REP21,21,Entrance 2,1,1,inf,0.5,9.490255891382397,4.166396303215487,0.8780366622145084,0.0,0.4390183311072542,5103,0,4801
WL-STRESS-REN-X100-REP21,21,Grill,1,3,10,0.3333333333333333,3.658476887526517,2.403889287203549,0.6570737935777448,0.0,0.6570737935777448,566,0,114
WL-STRESS-REN-X100-REP21,21,Beverage,1,3,10,0.3,3.3544608257466506,2.31628527120821,0.7672321827665408,0.0,0.6905089644898866,571,0,96
WL-STRESS-REN-X100-REP21,21,Dessert,1,3,10,0.25,4.882856188241619,2.8605839074298727,0.7811231233387349,0.0,0.5858423425040512,574,0,171
WL-STRESS-REN-X100-REP22,22,Entrance 1,1,1,inf,0.5,9.999263373458206,4.249551161048509,0.849972843465332,0.0,0.424986421732666,4967,0,4684
WL-STRESS-REN-X100-REP22,22,Entrance 2,1,1,inf,0.5,9.315304792147934,4.308602260413233,0.9250587837007853,0.0,0.46252939185039266,4989,0,4681
WL-STRESS-REN-X100-REP22,22,Grill,1,3,10,0.3333333333333333,3.369769197879158,2.2569588143050967,0.6697665869002439,0.0,0.6697665869002439,538,0,92
WL-STRESS-REN-X100-REP22,22,Beverage,1,3,10,0.3,3.7058637558978726,2.2483267771283293,0.6741048856694035,0.0,0.6066943971024631,474,0,70
WL-STRESS-REN-X100-REP22,22,Dessert,1,3,10,0.25,4.754166444869099,2.727258879673129,0.7648754445318181,0.0,0.5736565833988636,533,0,151
WL-STRESS-REN-X100-REP23,23,Entrance 1,1,1,inf,0.5,9.681159502768038,4.339711547901,0.8965272283056982,0.0,0.4482636141528491,5044,0,4751
WL-STRESS-REN-X100-REP23,23,Entrance 2,1,1,inf,0.5,9.21538316655252,4.243710614937509,0.9210057874403248,0.0,0.4605028937201624,5016,0,4715
WL-STRESS-REN-X100-REP23,23,Grill,1,3,10,0.3333333333333333,3.262139883367399,2.2807865754048593,0.6991688452827715,0.0,0.6991688452827715,537,0,80
WL-STRESS-REN-X100-REP23,23,Beverage,1,3,10,0.3,3.5423661204289325,2.498390034627962,0.7836538722960312,0.0,0.705288485066428,543,0,82
WL-STRESS-REN-X100-REP23,23,Dessert,1,3,10,0.25,5.1914565938502175,2.954595520537273,0.7588353331734238,0.0,0.5691264998800678,541,0,169
WL-STRESS-REN-X100-REP24,24,Entrance 1,1,1,inf,0.5,9.592097054995847,4.3559983722931,0.9082473514015098,0.0,0.4541236757007549,4961,0,4663
WL-STRESS-REN-X100-REP24,24,Entrance 2,1,1,inf,0.5,9.300646627994713,4.705536082512746,1.0118728881385948,0.0,0.5059364440692974,5053,0,4721
WL-STRESS-REN-X100-REP24,24,Grill,1,3,10,0.3333333333333333,3.7028271536688324,2.4884556764473706,0.6720420838390366,0.0,0.6720420838390366,547,0,106
WL-STRESS-REN-X100-REP24,24,Beverage,1,3,10,0.3,3.8293211211700684,2.5617939031211483,0.7433269710388942,0.0,0.6689942739350048,566,0,127
WL-STRESS-REN-X100-REP24,24,Dessert,1,3,10,0.25,4.742351577433491,3.049748868387766,0.8574505196676446,0.0,0.6430878897507335,576,0,154
WL-STRESS-REN-X100-REP25,25,Entrance 1,1,1,inf,0.5,9.560371111988266,4.249867442651126,0.8890590946458108,0.0,0.4445295473229054,4879,0,4591
WL-STRESS-REN-X100-REP25,25,Entrance 2,1,1,inf,0.5,9.209698589968696,4.904250642662564,1.0650187071277941,0.0,0.5325093535638971,5078,0,4733
WL-STRESS-REN-X100-REP25,25,Grill,1,3,10,0.3333333333333333,3.5065152830931514,2.619565386505333,0.7470566003621049,0.0,0.7470566003621049,595,0,111
WL-STRESS-REN-X100-REP25,25,Beverage,1,3,10,0.3,4.041036669531711,2.6508787694598333,0.7288775370842393,0.0,0.6559897833758153,549,0,124
WL-STRESS-REN-X100-REP25,25,Dessert,1,3,10,0.25,4.792822395555909,2.9073146172533044,0.8087968152680639,0.0,0.606597611451048,547,0,154
WL-STRESS-REN-X100-REP26,26,Entrance 1,1,1,inf,0.5,10.125171441353103,4.273055092952194,0.8440459734835173,0.0,0.42202298674175864,5047,0,4771
WL-STRESS-REN-X100-REP26,26,Entrance 2,1,1,inf,0.5,9.43717183421185,4.516616586706835,0.95719706413167,0.0,0.478598532065835,5029,0,4716
WL-STRESS-REN-X100-REP26,26,Grill,1,3,10,0.3333333333333333,3.2962571726676955,2.1672877092159832,0.6574995807933197,0.0,0.6574995807933197,508,0,78
WL-STRESS-REN-X100-REP26,26,Beverage,1,3,10,0.3,3.8715503129179885,2.5455427077638233,0.7305550897703553,0.0,0.6574995807933197,535,0,105
WL-STRESS-REN-X100-REP26,26,Dessert,1,3,10,0.25,4.728390330804343,2.906473705704834,0.8195808728028356,0.0,0.6146856546021268,568,0,166
WL-STRESS-REN-X100-REP27,27,Entrance 1,1,1,inf,0.5,9.194921903298535,4.586087782279426,0.9975262064236214,0.0,0.4987631032118107,4991,0,4667
WL-STRESS-REN-X100-REP27,27,Entrance 2,1,1,inf,0.5,9.741006920055916,4.753488222944368,0.9759747143095309,0.0,0.48798735715476543,5003,0,4686
WL-STRESS-REN-X100-REP27,27,Grill,1,3,10,0.3333333333333333,3.301086201892258,2.337566663863325,0.7081204551772621,0.0,0.7081204551772621,514,0,54
WL-STRESS-REN-X100-REP27,27,Beverage,1,3,10,0.3,4.113698972582777,2.761012072983506,0.7457500445828172,0.0,0.6711750401245354,593,0,157
WL-STRESS-REN-X100-REP27,27,Dessert,1,3,10,0.25,4.518746941847436,2.796361936520284,0.8251142695108967,0.0,0.6188357021331725,544,0,142
WL-STRESS-REN-X100-REP28,28,Entrance 1,1,1,inf,0.5,9.124286008814927,4.321088706853074,0.9471620470201157,0.0,0.4735810235100579,4870,0,4556
WL-STRESS-REN-X100-REP28,28,Entrance 2,1,1,inf,0.5,9.289055450820637,4.118921637023401,0.8868332542162868,0.0,0.4434166271081434,4870,0,4576
WL-STRESS-REN-X100-REP28,28,Grill,1,3,10,0.3333333333333333,3.214447601838758,2.1477054576023087,0.6681413803024066,0.0,0.6681413803024066,525,0,82
WL-STRESS-REN-X100-REP28,28,Beverage,1,3,10,0.3,3.9496146412512814,2.555504558896769,0.7189181142456293,0.0,0.6470263028210663,549,0,120
WL-STRESS-REN-X100-REP28,28,Dessert,1,3,10,0.25,5.081539514421237,2.9200139512671432,0.7661756686086286,0.0,0.5746317514564715,530,0,149
WL-STRESS-REN-X100-REP29,29,Entrance 1,1,1,inf,0.5,9.294486337093778,4.2500582103910345,0.9145332095285973,0.0,0.45726660476429865,4955,0,4634
WL-STRESS-REN-X100-REP29,29,Entrance 2,1,1,inf,0.5,9.245191121355763,4.319706002064422,0.934476301325171,0.0,0.4672381506625855,4950,0,4622
WL-STRESS-REN-X100-REP29,29,Grill,1,3,10,0.3333333333333333,3.448152301808582,2.254569243467349,0.6538485096162401,0.0,0.6538485096162401,552,0,93
WL-STRESS-REN-X100-REP29,29,Beverage,1,3,10,0.3,4.07626873296094,2.537515462010593,0.6916770726272016,0.0,0.6225093653644813,557,0,120
WL-STRESS-REN-X100-REP29,29,Dessert,1,3,10,0.25,4.3354677003742035,2.7050451488845555,0.8319118292285058,0.0,0.6239338719213794,580,0,142
WL-STRESS-REN-X100-REP30,30,Entrance 1,1,1,inf,0.5,9.757441549646906,4.385453888309712,0.8988942164800175,0.0,0.4494471082400088,4952,0,4657
WL-STRESS-REN-X100-REP30,30,Entrance 2,1,1,inf,0.5,9.632223642528144,4.417226080266613,0.9171768107135094,0.0,0.4585884053567547,5054,0,4753
WL-STRESS-REN-X100-REP30,30,Grill,1,3,10,0.3333333333333333,3.413390899009073,2.3610134090135118,0.6916914818337763,0.0,0.6916914818337763,540,0,86
WL-STRESS-REN-X100-REP30,30,Beverage,1,3,10,0.3,3.8539953106959155,2.5600841787708317,0.738075100537265,0.0,0.6642675904835385,543,0,107
WL-STRESS-REN-X100-REP30,30,Dessert,1,3,10,0.25,4.679449092921196,2.7947139874038895,0.7963085488365355,0.0,0.5972314116274016,558,0,166
